Gene_ID,AJ1,AJ2,AJ3,AJ4,AJ5,AJ6,,,avg-con,avg-si2
NCRNA00185,0,0,0,0,0,0,,,,
PAICS,89.1748,92.1981,90.473,76.9788,82.513,78.8972,,,,
ASTE1,1.76274,1.6784,1.46663,1.50852,1.51963,1.49167,,,,
ENOX1,1.18744,0.973702,1.24293,1.39189,1.29024,1.41908,,,,
RPS12,1538,1569.46,1811.09,1533.8,1518.2,1539.12,,,,
FBXO5,11.983,11.8701,11.3678,9.99956,11.7432,11.847,,,,
ATP4A,0,0,0,0,0.0051002,0,,,,
RPS3,618.713,646.382,740.637,652.264,649.025,641.681,,,,
FUT4,2.00848,1.98827,1.96391,2.17718,2.12492,2.31893,,,,
LINC00935,0,0,0.147828,0,0.140119,0.0593963,,,,
NHLRC3,6.27076,5.74301,5.64992,4.89504,5.22836,4.85026,,,,
MIR498,0,0,0,0,0,0,,,,
LOC101928961,0,0,0,0,0,0,,,,
RNU6-81P,0,0,0,0,0,0,,,,
SNORD121B,0,0,0,0,131.319,0,,,,
OR52D1,0,0,0,0,0,0,,,,
LINC01150,0,0,0,0,0,0,,,,
LRRIQ1,0.195892,0.150958,0.158426,0.110073,0.215454,0.207575,,,,
RAB40B,2.76661,2.83725,2.93438,3.12894,2.90803,3.26397,,,,
TRAM1L1,0.836411,0.799249,0.971187,0.844609,0.94872,1.11095,,,,
SSX4B,0.00136626,0.00156816,0.00143898,0.00116935,0.00169556,0,,,,
PON2,12.2791,13.3188,12.8304,12.0772,12.7923,12.0104,,,,
EIF4ENIF1,4.11308,4.42874,4.248,4.40461,3.90327,4.42971,,,,
MORC3,8.40641,8.82367,8.25686,8.82709,10.1754,10.911,,,,
KLF11,6.93501,7.45548,7.25073,6.11626,5.88705,5.78478,,,,
PSTPIP2,2.37742,2.7138,3.05377,2.45311,2.35288,2.57006,,,,
FLJ26245,0,0,0,0,0,0,,,,
KLHDC10,9.81216,9.54621,9.03129,10.0139,10.2724,10.691,,,,
ZNF853,0.00490849,0.0328328,0.00535048,0.0155457,0.0101429,0.0322476,,,,
SPIC,0,0,0,0,0,0,,,,
KIAA1524,15.7147,15.3126,13.7829,11.7,13.0431,12.4914,,,,
RPF1,22.8823,22.9567,25.3712,28.7314,29.0086,30.6442,,,,
PHF2,7.93218,8.61293,7.96419,8.21095,8.15231,8.27881,,,,
MIR362,0,0,0,0,0,0,,,,
RPAP2,6.42778,6.35718,6.54403,5.18032,6.19688,5.32868,,,,
FAM227A,0.0767386,0.0622805,0.0534899,0.0725282,0.0538721,0.0795232,,,,
SPATA3-AS1,0.0350774,0.0191536,0.0109246,0.0317411,0.036242,0.0197529,,,,
HBQ1,0,0,0,0,0,0,,,,
POLR3D,10.5409,11.2294,10.8197,10.2861,10.0172,10.4034,,,,
C10orf131,0.0170755,0,0.0558393,0.0360533,0.0176424,0.0224364,,,,
CDC7,5.9788,6.32594,5.72138,5.76773,6.4558,6.50721,,,,
AP5B1,2.80266,2.64596,2.21419,3.6342,3.25199,3.17927,,,,
RBMS1,15.1005,14.7624,14.7327,14.2454,14.991,15.1788,,,,
TBC1D12,4.55613,4.44214,4.4717,4.15745,4.32796,4.71155,,,,
FOLR4,0,0,0,0,0,0,,,,
C14orf37,1.45034,1.57288,1.3049,1.49467,1.45092,1.4595,,,,
PFKM,19.5029,19.335,19.4467,17.9021,17.0503,17.7219,,,,
CEACAM6,0,0,0,0,0,0,,,,
VENTXP1,0,0,0,0,0,0,,,,
DHRS4L2,4.76683,5.04663,5.27851,4.9555,4.98952,4.47425,,,,
IFNL2,0,0,0,0,0,0,,,,
PLEKHA8,9.07976,8.58747,8.07032,7.17589,8.13348,8.06365,,,,
ASCC2,11.6312,12.1801,11.7273,13.0566,13.0474,12.6122,,,,
SNAI3-AS1,1.00642,0.761237,0.875808,0.665103,0.669411,0.654103,,,,
SLC38A4,1.02121,0.820875,1.03704,1.26263,1.25047,1.28568,,,,
NADK2,9.61058,9.85889,9.71204,8.05698,8.56084,9.25886,,,,
CYTH3,21.7474,20.3562,20.0582,22.2207,22.032,22.3232,,,,
MINOS1P1,0.0399286,0.0343391,0.0478764,0.0168611,0.0165017,0.07345,,,,
INPPL1,41.8802,40.8191,40.6581,35.599,32.0415,32.9352,,,,
PGCP1,0,0,0,0,0,0,,,,
GPR142,0,0,0,0,0,0,,,,
LOC653160,0.600791,0.649389,0.504587,0.457496,0.457921,0.452941,,,,
SPRYD4,2.27099,2.20757,2.29018,2.06156,2.26082,2.22223,,,,
MED16,14.8352,15.6804,14.9297,14.3114,13.6037,12.9271,,,,
MIR3136,0,0,0,0,0,0,,,,
GALNT13,0.730753,0.880825,0.707314,0.765056,0.885028,0.908381,,,,
PSG10P,0.173368,0.175451,0.1222,0.29303,0.174855,0.224257,,,,
LOC102546229,0,0.0317482,0.0724322,0,0.0343274,0,,,,
ADCY6,7.35612,6.79365,6.30255,6.76354,6.13409,6.40886,,,,
LINC00339,10.674,11.5433,13.3317,10.2692,10.2816,8.7122,,,,
CSNK2A3,20.2939,21.1163,20.3983,20.2324,21.3636,21.5282,,,,
WDR31,1.37407,0.949312,1.23175,0.904269,0.89939,1.00199,,,,
FBXO28,14.141,13.6693,12.9802,16.6982,17.5624,18.6112,,,,
SPG20,14.4191,14.1115,14.5659,12.61,13.522,14.2158,,,,
FOXG1,0,0,0,0,0,0,,,,
GABRB2,0,0.00222928,0,0,0.0024104,0,,,,
MAP4K5,24.9784,22.8122,22.8034,18.5078,19.4705,20.6961,,,,
CNGA3,0,0,0,0,0,0,,,,
TCF20,6.80384,6.76788,5.94321,7.57961,7.87448,7.94028,,,,
SLED1,0.0304711,0.0291172,0,0.0643368,0,0,,,,
PPP6R1,41.4338,41.2593,40.4953,31.2976,28.6269,28.0926,,,,
PTP4A2,92.2243,89.4226,96.05,101.284,98.9525,103.421,,,,
RBM7,9.79471,9.81123,10.3981,11.2293,12.2764,13.394,,,,
USP12-AS1,0,0,0,0,0,0,,,,
USP6,0.692283,0.709721,0.717063,0.65941,0.746645,0.698905,,,,
RCAN2,0.224042,0.168913,0.221878,0.169645,0.23798,0.168915,,,,
GAS7,0.0783185,0.0809068,0.0461459,0.136313,0.118098,0.0890003,,,,
SPAG5,33.8282,33.6556,32.9725,21.053,21.1455,21.3851,,,,
SHISA6,0,0,0,0,0,0,,,,
ZNF799,2.12419,1.9623,1.73471,1.82311,1.90033,1.50664,,,,
SPATA33,2.29,2.68885,2.80594,2.27905,1.96014,1.83933,,,,
GJC1,0.004451,0.0148863,0.0121295,0.0117473,0.0103472,0.0029242,,,,
DCDC2B,0,0,0.0157935,0.0152959,0.0149699,0,,,,
CACNA1C-IT2,0,0,0,0,0,0,,,,
LOC102606466,0,0,0,0,0,0,,,,
CLIP3,0.545336,0.48843,0.39553,0.436013,0.289036,0.357201,,,,
CRISP3,0.00821191,0,0,0.00866933,0,0,,,,
B3GNT2,6.10566,5.8406,6.59868,6.85806,8.13767,8.60414,,,,
GPATCH2L,5.02705,4.52903,4.23136,4.37797,4.54804,4.8121,,,,
TCEAL3,26.7762,26.1605,26.7077,30.077,27.5799,27.9947,,,,
MIR6775,0,0,0,0,0,0,,,,
RPL13AP20,114.182,112.797,131.564,119.283,117.979,119.075,,,,
ZNF438,3.85876,3.98549,4.08882,4.08822,4.1091,4.00147,,,,
SNORA62,16.5737,14.0776,26.0955,23.3292,24.7346,12.0984,,,,
SLC22A1,0.136489,0.19543,0.212318,0.133658,0.130859,0.0639826,,,,
HOXC13,0,0,0,0,0,0,,,,
EEPD1,0.650043,0.698806,0.539484,0.569277,0.534247,0.582358,,,,
CENPI,8.2662,8.34186,7.11963,6.53572,7.45946,7.50239,,,,
MIR3618,0,0,0,0,0,0,,,,
RTTN,3.26078,3.17789,2.81313,1.68315,1.8099,1.91019,,,,
MIR595,0,0,0,0,0,0,,,,
PRB3,0,0,0,0.0195389,0.0191225,0,,,,
LINC01255,0,0,0,0,0,0,,,,
NFE2,0.407028,0.310864,0.427979,0.414495,0.486793,0.457092,,,,
FLJ33534,0,0,0,0,0.0119718,0,,,,
S100A16,415.44,446.591,481.453,420.383,401.426,398.43,,,,
GPR162,0.315341,0.410862,0.344732,0.781918,0.496507,0.431835,,,,
MIR6127,0,0,0,0,0,0,,,,
MT1B,0.0955036,0.0912603,0,0.100823,0,0.125487,,,,
STX12,4.97201,5.11445,5.15596,12.3165,12.9231,12.4831,,,,
MYF6,0,0.0139921,0,0,0,0,,,,
PGGT1B,4.95737,5.02573,5.11747,5.24737,6.11922,6.32395,,,,
PI4K2B,9.03866,8.35755,7.68436,10.7877,12.0588,12.5298,,,,
PPRC1,13.7799,14.3952,12.9082,10.6046,10.0418,9.84263,,,,
ZDHHC5,34.9328,36.3102,33.5869,33.239,34.4981,34.992,,,,
ANP32C,0.143972,0.111119,0.126756,0.0876876,0.188801,0.181897,,,,
MIR548T,0,0,0,0,0,0,,,,
ZNF808,2.74886,2.60381,2.41725,2.14413,2.37978,2.10245,,,,
ZBTB22,0,0,0,0,0,0,,,,
LOC727924,0,0,0,0,0,0,,,,
GRAMD2,0.466627,0.353641,0.426794,0.254803,0.332496,0.288944,,,,
ZNF451,13.9263,13.5833,12.5998,12.2953,12.7767,13.9331,,,,
TCEB3CL,0,0,0,0,0,0,,,,
MIR3939,0,0,0,0,0,0,,,,
FGF6,0,0,0,0,0,0,,,,
MMP3,0.0357263,0.0487699,0.0333799,0.0754326,0.0738248,0.0536487,,,,
MIR875,0,0,0,0,0,0,,,,
SCARNA27,4.63564,4.42968,0,9.78772,0,0,,,,
SLC17A1,0,0,0,0,0,0,,,,
PFKFB2,4.88546,4.73939,4.47124,3.69013,3.3497,3.72425,,,,
ISM1-AS1,0.0197212,0.018845,0.021497,0.0208197,0,0,,,,
TTC38,17.6551,18.0024,17.8863,17.9988,17.729,16.8918,,,,
MEIG1,0.554157,0.151296,0.345175,0.292513,0.449865,0.572107,,,,
SERPINB5,0.122768,0.149901,0.141258,0.151208,0.176173,0.188197,,,,
RBBP9,10.2173,10.5308,10.3162,9.25575,10.199,10.0477,,,,
RBM20,0.103593,0.0629936,0.0795578,0.0646236,0.0729764,0.0711515,,,,
LHX3,0.0919627,0.115201,0.0751815,0.0318181,0.063347,0.0201342,,,,
STX8,29.7571,30.8216,33.759,31.0429,31.327,31.1669,,,,
MIR6817,0,0,0,0,0,0,,,,
SIT1,0,0,0.0175278,0,0,0,,,,
FAM71E2,0.0500398,0.0531294,0.0545457,0.0645665,0.040212,0.0219166,,,,
CYP26B1,2.56418,2.30845,2.23521,2.96115,2.64564,2.67619,,,,
OSGIN1,10.1684,11.1034,10.954,8.8197,7.87213,7.4896,,,,
HSD17B2,0.107881,0.038658,0.0734971,0.0854178,0.0139329,0.0354377,,,,
ARPC1A,113.709,116.816,126.937,126.013,132.193,130.578,,,,
LOC101927769,0,0,0,0,0,0,,,,
LY6G6C,0,0,0,0,0,0,,,,
CCDC160,0.0151522,0,0,0,0,0,,,,
FLNC,28.6565,29.3767,24.5502,18.932,18.9896,19.043,,,,
AKR7A3,0.554741,0.62184,0.529106,0.596903,0.366491,0.360947,,,,
FAM182B,0.0700089,0.0329779,0.0564287,0.0314665,0.0324163,0.0552228,,,,
IFNW1,0,0,0,0,0,0,,,,
OTUD6B-AS1,6.09328,6.0228,5.63239,7.21625,7.89812,8.12797,,,,
S100A4,1056.76,1020.09,1133.66,1116.34,1004.06,1040.44,,,,
CNNM3,4.09441,4.46032,4.29609,4.48014,4.51631,4.46014,,,,
MAFK,23.6273,22.6882,23.5226,20.3805,18.5101,18.9744,,,,
KRT40,0,0,0,0,0,0,,,,
ITGAM,0.00729485,0.0139415,0.0159034,0.0154024,0.00753705,0.0143776,,,,
SLC36A4,7.7849,7.25848,7.35703,6.91745,7.21757,7.82977,,,,
LARS2,8.51343,8.57833,8.30057,7.93195,8.19713,8.13124,,,,
SNAR-C3,0,0,6.75077,3.26904,0,0,,,,
BROX,12.4289,12.0375,13.284,15.5515,16.5351,17.4562,,,,
HSPA1L,0,0,0,0,0,0,,,,
CDH5,0.0126599,0.00403248,0.0183999,0.00891007,0.0174403,0.0110897,,,,
MUM1,5.67829,5.47762,5.50196,6.38747,6.02974,6.10548,,,,
ITFG3,15.3129,15.6798,16.4726,11.8879,10.7345,11.1813,,,,
PSMB4,235.251,242.206,265.929,228.843,226.978,219.587,,,,
DIRC3,0.0268394,0.0299214,0.0195042,0.00944482,0.0138653,0.0293881,,,,
KCTD3,28.8231,28.8672,28.6433,26.8473,28.1687,29.1617,,,,
GLYAT,0,0,0,0,0,0,,,,
MIR6885,0,0,0,0,0,0,,,,
C16orf47,0,0,0,0,0,0,,,,
DDA1,19.8986,21.1349,21.2266,23.1487,22.3351,21.5953,,,,
LOC102467079,0,0,0,0,0,0,,,,
NAPB,5.33882,5.21071,5.27988,4.91332,4.87301,4.71448,,,,
ABLIM3,18.4585,19.5918,19.2206,16.5457,15.81,15.5739,,,,
ECSIT,20.532,21.2317,24.3253,22.8401,20.3663,21.4128,,,,
B3GNTL1,10.665,10.3659,11.4106,10.4124,10.1614,9.31757,,,,
RIN1,8.47029,9.24293,9.3131,7.00277,7.10198,7.14469,,,,
ZSCAN26,14.0244,14.3538,14.1408,12.5817,12.7975,12.6074,,,,
LRRC39,0.222131,0.264769,0.248591,0.231582,0.184427,0.134865,,,,
HIGD2B,0.0181826,0.0173747,0,0.0287931,0,0,,,,
IL17REL,0.00482687,0,0,0,0,0,,,,
TCF7L2,4.77158,4.63813,4.58313,5.49963,5.53091,5.17824,,,,
LBR,43.1813,41.397,39.486,36.58,41.1663,43.158,,,,
ZNF747,1.28074,1.17635,1.15853,1.31172,1.58002,1.28096,,,,
MIR4277,0,0,0,0,0,0,,,,
SNORD86,3.13E-38,2.17E-63,7.88E-105,3.32E-73,3.08E-53,1.42E-53,,,,
C10orf95,0.0131112,0.0375859,0.0857506,0,0.0406394,0.0344549,,,,
TRIM59,2.83217,2.48224,2.82173,2.58524,3.09394,2.70211,,,,
MIR6790,0,0,0,0,0,0,,,,
RASSF6,0.139168,0.137563,0.0962543,0.097844,0.144995,0.156194,,,,
ADAM7,0,0,0,0,0,0,,,,
ZNF217,18.7749,18.9311,18.1528,19.5665,21.6376,22.0698,,,,
INO80E,20.1329,19.5132,21.3187,24.0585,23.8603,22.6079,,,,
KIF17,0.0879571,0.159695,0.0814954,0.111379,0.104509,0.115521,,,,
STXBP3,16.0852,14.799,15.8368,14.9955,17.066,16.3627,,,,
SYTL3,1.17106,1.09285,1.29195,0.463303,0.604309,0.706199,,,,
LOC400958,0,0,0,0,0,0,,,,
CCL15,0,0,0,0,0,0,,,,
SLC25A31,0,0,0,0.021767,0,0,,,,
DNAJA1P5,0,0,0,0,0,0,,,,
ITGA11,0.00689152,0.00658533,0.0150242,0.0181885,0.021361,0.0226378,,,,
ITPKB-IT1,0,0.0138694,0,0,0,0,,,,
ZNF702P,9.13318,9.58407,8.40084,6.79943,7.28258,7.53264,,,,
STIM1,21.2565,22.0021,21.071,22.226,22.1842,22.3414,,,,
HSD17B12,50.3046,49.1482,51.71,48.3623,52.8339,56.3059,,,,
KDSR,11.751,11.1856,11.8045,11.5008,11.1832,11.4239,,,,
HSD17B3,0.606871,0.511683,0.408584,0.716048,0.442602,0.539417,,,,
PTPRN2,0.054749,0.0906851,0.0994682,0.123309,0.207424,0.177455,,,,
SPDYC,0,0,0,0,0,0,,,,
LOC100505658,0,0,0,0,0,0,,,,
NAPEPLD,2.12423,2.11138,1.98026,1.57692,1.89843,1.9491,,,,
LOC606724,8.23E-43,9.98E-65,4.08E-42,1.85E-67,2.83E-48,0.0365394,,,,
CD209,0,0,0,0,0,0,,,,
RHNO1,21.8717,21.8242,22.9982,20.3562,20.5151,21.3234,,,,
RWDD2A,6.76644,6.17785,5.95732,5.78408,4.89659,5.25528,,,,
GPX3,102.44,104.116,109.599,112.013,103.828,101.668,,,,
TRPC4AP,67.4719,69.3195,67.592,64.0912,58.5742,60.5623,,,,
SUB1,34.4995,33.5943,37.6087,39.0837,41.6854,42.692,,,,
MIR4443,0,0,0,0,0,0,,,,
TDRP,3.99725,4.34453,3.96688,3.71391,3.58453,3.65555,,,,
HSDL1,8.25704,8.49756,8.65901,8.55013,9.31262,9.18713,,,,
LOC149684,0,0,0,0.0847747,0,0,,,,
KIR3DL3,0,0,0,0,0,0,,,,
BAGE4,0.218911,0.0622943,0.0273244,0.132263,0.212962,0.217252,,,,
DCX,0,0,0,0,0,0,,,,
FIZ1,3.02194,3.10682,3.05141,4.1801,3.69376,3.45662,,,,
APELA,0,0,0.00752771,0,0,0,,,,
SNX27,4.65989,4.61032,4.16429,4.73786,4.76613,4.67671,,,,
OR10H1,0,0,0,0,0,0,,,,
SCAF8,11.8091,11.4998,10.852,10.1745,10.2616,10.4685,,,,
C3orf80,0.020936,0,0.00760708,0.0147348,0.0216311,0.00916965,,,,
CARD6,2.31396,2.27009,2.08648,3.25789,2.85664,2.80011,,,,
CENPVP1,0,0,0,0,0,0,,,,
MIR1225,0,0,38.9755,0,0,0,,,,
FGF23,0,0,0,0,0,0,,,,
ROPN1L,0.303956,0.465127,0.683015,0.545899,0.783473,0.407234,,,,
SPP1,0.0638814,0.0732525,0.0417785,0.0674397,0.0723376,0.122659,,,,
FOXS1,0.0148931,0,0.0811708,0.0628907,0.0153876,0.0391377,,,,
PRODH2,0,0,0,0,0,0,,,,
CCDC109B,36.9537,37.9421,40.6278,35.2386,39.0939,36.4522,,,,
MSI1,0.0239111,0.0285609,0.0195481,0.025243,0.00617624,0.00785451,,,,
LOC145837,0.0331369,0.0211097,0.0240805,0.0116609,0,0.0290268,,,,
LINC00862,0.136746,0.13067,0.149059,0.0721815,0.113029,0.0718711,,,,
YWHAEP7,0,0,0,0,0,0,,,,
COL6A4P2,0.00923874,0.0035313,0.00604239,0.00195067,0.0019091,0.00728356,,,,
NCR1,0,0,0,0,0,0,,,,
GCK,0,0,0,0,0,0,,,,
FOXR2,0,0,0.0139709,0.00676535,0,0,,,,
QPCTL,11.0837,12.0215,11.6004,9.93722,8.47778,8.46161,,,,
ATOH8,0.0819137,0.0782742,0.0510227,0.0370613,0.0423166,0.0384395,,,,
IQCF2,0,0,0,0,0,0,,,,
TRIM28,86.7698,91.7366,92.1679,96.8302,91.9491,89.2325,,,,
ERICH4,0,0,0,0,0,0,,,,
SH3GL2,0,0,0,0,0,0,,,,
PPIH,49.3586,54.0578,53.2253,48.4701,49.8731,49.7685,,,,
LOC554206,0.398701,0.266691,0.521523,0.441955,0.494326,0.550068,,,,
GUSBP9,1.3568,1.1224,0.888716,0.936617,1.05169,1.07724,,,,
NPR2,1.80713,1.40305,1.62289,0.937634,0.917649,0.863447,,,,
DCTN1-AS1,0,0,0,0,0,0,,,,
CCDC166,0,0,0,0,0,0,,,,
ZNF705D,0.00238011,0.000909743,0,0,0.00655768,0,,,,
CDY2B,0,0,0,0,0,0,,,,
ARL16,16.9171,18.6623,19.5632,16.9045,15.5313,15.3726,,,,
LOC643733,0,0.0773125,0.0439373,0,0.0417164,0.053052,,,,
LINC01342,0,0.0112056,0,0,0.012116,0,,,,
PSORS1C2,0,0,0,0,0,0,,,,
SEMA3F,2.36021,2.47993,2.48008,2.30428,2.34558,2.21421,,,,
SMIM2-AS1,0.268771,0.337092,0.313254,0.283742,0.242984,0.483126,,,,
SPX,1.32011,1.68195,0.767459,0.743279,1.09115,1.09856,,,,
UROS,41.9643,41.6781,47.4648,35.9866,37.1125,35.8053,,,,
KITLG,1.80615,1.76871,1.53293,1.3707,1.69424,1.71105,,,,
XRCC6,169.491,175.73,184.069,179.56,182.313,180.296,,,,
DPRXP4,0.144504,0.379729,0.118137,0.0381382,0.149301,0.0474677,,,,
GH1,0,0,0,0,0,0,,,,
MIR6794,0,0,0,0,0,0,,,,
MIR519A2,0,0,0,0,0,0,,,,
MIR4300,0,0,0,0,0,0,,,,
CAMKK2,10.8025,10.8498,11.0289,13.2403,13.1388,13.1678,,,,
ZNF252P,3.78261,3.66904,3.57588,3.5903,3.72326,3.64022,,,,
LOC100289561,3.87354,4.58674,3.3731,5.1301,4.05548,3.23422,,,,
LOC101927021,0.658271,0.622631,0.610427,0.807751,0.845768,0.739719,,,,
MOB1B,7.92022,6.98911,6.9089,6.84151,7.80257,8.16566,,,,
JAK3,0.449514,0.405342,0.388197,0.805403,0.641056,0.623916,,,,
RXRA,8.33662,8.21821,7.9413,8.73693,8.3432,8.69983,,,,
ZFP82,3.59228,3.85929,4.01308,3.61109,4.03089,4.08833,,,,
FAM171A2,1.42489,1.73944,1.58292,1.90731,1.761,1.67516,,,,
LOC102724058,0,0,0,0,0,0,,,,
MIR1184-1,0,0,0,0,0,0,,,,
TC2N,0.0514294,0.0982878,0.0822217,0.191842,0.204289,0.234234,,,,
TAF15,73.5953,75.1542,71.6648,78.8053,77.571,77.5741,,,,
AGO4,3.89942,3.99842,3.53993,3.61447,3.79439,4.12985,,,,
LDHAL6A,0,0,0,0,0,0,,,,
LRRC70,0.121546,0.0929163,0.0794942,0.0513264,0.0837208,0.0687329,,,,
RPRD2,6.13513,6.16377,5.19934,4.86798,5.06072,5.11613,,,,
CLTB,64.9536,67.5682,73.2644,71.7062,68.7162,67.3286,,,,
HACE1,2.68393,2.68783,2.59799,3.14366,3.10548,3.42507,,,,
TM4SF1-AS1,0.18149,0.087307,0.166026,0.128625,0.157367,0.238469,,,,
MIR18B,0,0,0,0,0,0,,,,
TCEB3,8.6506,8.78706,7.91382,13.8942,14.403,14.1163,,,,
MIR1244-1,5341.33,5097.38,4737.14,6346.82,6429.6,6084.19,,,,
C1QB,0,0,0,0,0,0,,,,
LINC00320,0,0,0,0,0,0,,,,
CEP162,1.0204,0.920126,0.787207,0.834769,1.04324,1.0192,,,,
HSD11B1,1.84074,1.84655,2.31121,2.06838,1.73313,1.79852,,,,
TMX4,8.06619,8.5797,9.30235,9.33305,10.1719,10.6187,,,,
TMEM14A,19.8266,19.4943,19.958,14.8054,16.7565,17.0262,,,,
ATMIN,6.33769,6.35984,6.58899,8.00861,8.80481,8.53742,,,,
MBD3L3,0,0,0,0,0,0,,,,
OR2AK2,0,0,0,0,0,0,,,,
CDRT8,0,0,0,0,0,0,,,,
BIRC8,0,0,0,0,0,0,,,,
BPIFA2,0,0,0,0,0,0,,,,
MEP1B,0.00786427,0.0150297,0.0428621,0.0332093,0.0243761,0.0309998,,,,
CEP170B,7.40987,7.37111,6.88272,7.4642,6.98324,6.90126,,,,
LOC101928062,2.42599,2.61954,2.48331,2.81013,2.97885,2.16004,,,,
SIGLEC5,0,0,0,0,0,0,,,,
MIR3651,0,0,9.92E-05,9.89E-05,8.58E-05,0.000103205,,,,
LOC101928335,0.0175745,0,0.019157,0.0371069,0.009079,0.011546,,,,
CRLF1,0.0103609,0.00990056,0.0338816,0,0.0107049,0.0272275,,,,
FAM197Y5,0,0,0,0,0,0,,,,
ZNF668,2.44072,2.46725,2.34712,3.07722,2.7758,2.87926,,,,
FBXW8,7.18815,7.09977,6.62781,6.98643,7.17801,7.09902,,,,
SRSF9,128.106,128.026,136.182,132.096,131.587,131.078,,,,
PARP10,10.737,11.9385,12.7579,14.8039,13.6674,12.7454,,,,
MIR516A1,0,0,0,0,0,0,,,,
GAP43,0.0110231,0,0,0.0116371,0,0,,,,
ZNF391,4.75305,5.17932,4.09029,3.52126,3.75391,3.88178,,,,
AMPD1,0.00754534,0.0144425,0.0412191,0,0.0156158,0,,,,
SUN2,27.4427,27.9102,28.705,38.2534,36.2799,36.4988,,,,
ERCC-00150,0,0,0,0,0,0,,,,
MRPS35,36.3375,35.8632,37.7844,33.5428,36.3238,34.722,,,,
NAV2-AS2,0,0.0244749,0,0.0270396,0.0264633,0.0336541,,,,
SYT9,0.0264674,0.0168609,0.0240422,0.00465694,0.00455769,0.0231846,,,,
TUBGCP3,12.2122,12.2933,11.4454,9.37182,10.1862,10.3905,,,,
FIS1,77.7839,79.6179,90.8225,88.4206,83.8047,82.5481,,,,
RPL26,1353.73,1372.83,1598.12,1373.83,1421.1,1421.59,,,,
TMEM247,0,0,0,0,0,0,,,,
EIF3M,183.896,184.735,201.89,178.548,180.607,183.731,,,,
GPX2,0,0,0.0204714,0,0,0.0246764,,,,
NANS,55.2448,56.8769,58.613,65.8469,65.4033,64.1284,,,,
LOC102724386,0.0168839,0.0484011,0,0.0356486,0.0174444,0.0665538,,,,
C4orf29,4.3121,4.53575,3.89877,3.49362,3.47959,3.45883,,,,
PKN2,16.7093,15.9669,15.1094,14.0113,15.9247,16.683,,,,
NFIA-AS2,0.0182226,0.017413,0.0169672,0,0.0188276,0,,,,
RARA,9.04111,8.79504,8.77533,8.16668,7.50274,6.67391,,,,
KMT2B,9.73894,9.54156,8.66797,8.30081,7.58395,7.00335,,,,
EIF4EBP1,133.56,137.835,159.722,137.745,127.664,118.44,,,,
ZNF333,2.48663,2.73589,2.66494,2.38961,2.36269,2.25353,,,,
YY1,27.7961,27.244,28.1453,26.8502,28.5684,29.0068,,,,
ASB2,3.95245,3.83342,4.12417,3.95666,3.81366,3.77721,,,,
RASGRF2,0.0124896,0.00994553,0.00453806,0.00659263,0.00430141,0.0191458,,,,
RFWD3,12.0656,12.5686,11.432,11.3424,12.6931,11.8535,,,,
KLK15,0,0,0,0,0,0,,,,
GRHL2,0.0362429,0.0188905,0.0179575,0.0382617,0.0238294,0.0129877,,,,
ACTG1,1130.36,1170.98,1142.47,1209.17,1165.67,1131.24,,,,
ZMYND19,22.2514,24.2129,25.0925,25.8339,25.3127,24.9563,,,,
PCNA,65.2667,68.1601,68.932,68.1959,72.3644,72.1435,,,,
MIR30D,0,0,0,0,0,0,,,,
HOOK3,2.285,2.21819,2.01712,2.03181,2.42512,2.32033,,,,
LHX9,0.0932049,0.075802,0.0781718,0.083255,0.108149,0.0814118,,,,
IQGAP2,0.0594129,0.0810703,0.0555277,0.0985472,0.0751933,0.0871833,,,,
PRICKLE3,9.82761,9.4619,9.27611,7.32816,6.09809,6.40163,,,,
ALDH2,46.388,46.9993,49.2252,47.4165,44.4811,44.9134,,,,
CROCCP2,8.30858,7.94788,7.78331,8.83678,7.73586,7.45054,,,,
N6AMT1,7.19411,7.00134,6.50992,7.35242,6.6359,7.07926,,,,
PDE6B,0,0.0153505,0.00700417,0.020351,0.0199172,0.0168861,,,,
SP9,0,0,0,0,0,0,,,,
LINC01359,0,0.0181318,0.041367,0,0.0196049,0,,,,
CD99,89.6711,93.6168,100.877,103.444,98.678,97.0988,,,,
LOC101927354,0.358393,0.199774,0.162777,0.157649,0.185146,0.156971,,,,
ATXN7L2,1.62041,1.78831,1.70827,1.67051,1.47771,1.40943,,,,
WNT3,1.71878,1.79309,2.09126,2.32502,2.09082,2.03048,,,,
MIR3925,0,0,0,0,0,0,,,,
SLBP,37.2674,40.4445,42.75,38.1811,41.6018,39.7728,,,,
GTF2F2,22.5221,22.3843,24.9843,33.2396,34.3559,34.9497,,,,
UPF3A,9.96418,10.0933,10.4087,10.9201,10.7948,10.4016,,,,
RAB3GAP1,16.9646,17.0031,16.7958,16.7654,16.987,17.0192,,,,
CAPSL,0,0.0608313,0.0453352,0,0.044747,0.0568688,,,,
EXOC6,6.04071,6.48807,6.41028,4.82128,5.17436,5.44661,,,,
IL17D,0.13005,0.0955937,0.185379,0.179538,0.113696,0.0788675,,,,
PTCHD3,0,0,0.00777096,0,0,0,,,,
FRK,0.35072,0.353091,0.259419,0.330586,0.355893,0.36208,,,,
PRR7-AS1,0.296956,0.375534,0.271976,0.239977,0.171818,0.18729,,,,
PRR18,0.0132531,0.0189963,0.00722323,0.0559652,0.0136931,0.0261209,,,,
EXOC3,16.5152,16.6065,17.5281,18.4937,17.3702,17.0186,,,,
